日期,收盘,开盘,高,低,交易量,涨跌幅
2021/8/11,6144.03,6038.41,6171.27,6035.13,494.84M,2.06%
2021/8/12,6230.04,6170.2,6277.02,6157.59,463.86M,1.40%
2021/8/13,6196.84,6170.64,6240.6,6167.81,275.10M,-0.53%
2021/8/16,6215.32,6182.55,6260.41,6182.55,333.04M,0.30%
2021/8/17,6055.62,6217.82,6240.09,6025.18,500.02M,-2.57%
2021/8/18,6116.81,6057.9,6141.41,6057.9,323.03M,1.01%
2021/8/19,5953.78,6046.99,6046.99,5911.5,563.60M,-2.67%
2021/8/20,5807.7,5901.46,5913.17,5731.51,779.36M,-2.45%
2021/8/23,5895.89,5861.64,5933.59,5859.94,461.60M,1.52%
2021/8/24,5943.74,6012.99,6012.99,5911.18,424.45M,0.81%
2021/8/25,6017.52,5989.11,6017.52,5956.13,362.63M,1.24%
2021/8/26,5987.08,6037.53,6053.12,5975.63,461.82M,-0.51%
2021/8/27,6046.52,5969.53,6046.52,5961.53,409.47M,0.99%
2021/8/30,6211.06,6101.63,6238.84,6101.63,645.49M,2.72%
2021/8/31,6358.08,6203.35,6371.68,6203.35,766.53M,2.37%
2021/9/1,6371.94,6358.6,6433.74,6280.06,651.05M,0.22%
2021/9/2,6371.89,6295.42,6396.64,6255.19,551.92M,0.00%
2021/9/3,6467.44,6408.77,6543.1,6386.93,728.27M,1.50%
2021/9/6,6518.15,6482.79,6579.84,6473.67,357.74M,0.78%
2021/9/7,6600.98,6536.69,6628.5,6500.06,448.34M,1.27%
2021/9/8,6554.6,6606.89,6643.02,6539.73,360.38M,-0.70%
2021/9/9,6558.48,6450.02,6644.37,6418.88,807.11M,0.06%
2021/9/10,6592.24,6573.92,6655.23,6544.71,521.32M,0.51%
2021/9/13,6839.67,6607.96,6869.87,6586.02,809.79M,3.75%
2021/9/14,6793.74,6870.05,6949.45,6771.45,874.02M,-0.67%
2021/9/15,6801.75,6810.33,6903.12,6762.72,616.53M,0.12%
2021/9/16,6789.33,6942.57,6994.98,6707.96,643.28M,-0.18%
2021/9/17,6660.05,6736.69,6805.3,6603.22,584.07M,-1.90%
2021/9/20,6467.82,6651.49,6651.49,6363,413.05M,-2.89%
2021/9/21,6496.62,6407.67,6530.57,6355.51,300.27M,0.45%
2021/9/23,6661.13,6759.86,6856.77,6586.82,684.36M,2.53%
2021/9/24,6545.6,6706.76,6741.06,6530.26,547.40M,-1.73%
2021/9/27,6678.21,6679.91,6765.46,6632.12,741.05M,2.03%
2021/9/28,7023.28,6753.05,7031.29,6718.23,906.97M,5.17%
2021/9/29,6757.78,6963.61,6968.75,6743.73,605.39M,-3.78%
2021/9/30,6809.3,6763.47,6821.82,6672.77,317.88M,0.76%
2021/10/4,6827.46,6842.71,6857.83,6756.6,286.45M,0.27%
2021/10/5,7073.19,6866.83,7085.15,6860.12,612.95M,3.60%
2021/10/6,7242.54,7142.09,7267.14,7142.09,769.92M,2.39%
2021/10/7,7136.65,7169.9,7206.47,7038.07,498.06M,-1.46%
2021/10/8,6968.21,7200.4,7219.9,6934.41,663.15M,-2.36%
2021/10/11,7043.1,7134.6,7143.55,6984.36,518.06M,1.07%
2021/10/12,6986.84,7089.08,7168.74,6874.9,496.92M,-0.80%
2021/10/15,6903.14,6892.47,6925.37,6772.29,670.27M,-1.20%
2021/10/18,7085.46,6972.61,7095.91,6927.24,419.89M,2.64%
2021/10/19,7048.36,7098.24,7132.53,7043.66,366.88M,-0.52%
2021/10/20,6870.21,6944.2,6944.2,6847.63,546.15M,-2.53%
2021/10/21,6923.19,6916.54,6989.88,6911.86,446.57M,0.77%
2021/10/22,6747.02,6898.68,6910.12,6716.48,505.85M,-2.54%
2021/10/25,6813.66,6735.77,6843.5,6726.91,325.10M,0.99%
2021/10/26,6737.79,6846.66,6846.75,6711.98,317.21M,-1.11%
2021/10/27,6591.01,6737.27,6737.27,6542.85,513.04M,-2.18%
2021/10/28,6501.28,6483.3,6519.73,6362.87,681.37M,-1.36%
2021/10/29,6566.84,6533.61,6592.56,6476.12,432.25M,1.01%
2021/11/1,6570.06,6564.35,6583.11,6486.99,303.92M,0.05%
2021/11/2,6478.17,6650.31,6650.31,6419.84,373.72M,-1.40%
2021/11/3,6476.17,6444.53,6552,6443.56,400.15M,-0.03%
2021/11/4,6455.12,6452.12,6465.18,6386.99,317.29M,-0.33%
2021/11/5,6258.14,6381.84,6404.42,6216.55,505.28M,-3.05%
2021/11/8,6358.03,6273.32,6413,6273.32,261.93M,1.60%
2021/11/9,6318.07,6362.98,6400.76,6292.07,201.92M,-0.63%
2021/11/10,6322.76,6352.41,6359.59,6210.88,262.71M,0.07%
2021/11/11,6339.57,6273.29,6344.95,6249.53,364.83M,0.27%
2021/11/12,6311.8,6365.3,6366.07,6285.99,267.48M,-0.44%
2021/11/15,6273.53,6327.34,6331.7,6236.52,228.04M,-0.61%
2021/11/16,6322.3,6281.02,6346.64,6267.01,278.23M,0.78%
2021/11/17,6297.28,6302.26,6322.11,6269.81,280.44M,-0.40%
2021/11/18,6222.53,6266.2,6285.91,6208.54,313.49M,-1.19%
2021/11/19,6254.78,6207.19,6289.58,6186.49,270.22M,0.52%
2021/11/22,6151.83,6225.78,6235.97,6132.57,415.03M,-1.65%
2021/11/23,6185.86,6172.27,6243.03,6126.71,347.93M,0.55%
2021/11/24,6284.73,6270.96,6346.27,6258.82,375.07M,1.60%
2021/11/25,6238.88,6305.9,6318.56,6202.21,247.97M,-0.73%
2021/11/26,6081.05,6194.08,6194.08,6063.26,432.09M,-2.53%
2021/11/29,6070.17,6005.67,6128.98,5984.97,403.71M,-0.18%
2021/11/30,5972.35,6070.22,6130.86,5918.4,799.41M,-1.61%
2021/12/1,6132.11,5970.36,6165.27,5970.36,467.94M,2.67%
2021/12/2,6195.81,6086.63,6252.25,6086.63,429.12M,1.04%
2021/12/3,6323.07,6197.34,6381.96,6122.17,618.05M,2.05%
2021/12/6,6285.69,6315.58,6384.1,6278.11,332.55M,-0.59%
2021/12/7,6315.27,6354.64,6368.13,6269.46,272.95M,0.47%
2021/12/8,6338.38,6362.5,6362.5,6289.08,298.85M,0.37%
2021/12/9,6367.48,6357.31,6421.03,6339.16,289.02M,0.46%
2021/12/10,6308.01,6345.12,6371.53,6279.86,227.74M,-0.93%
2021/12/13,6354.16,6334.29,6414.33,6305.76,225.29M,0.73%
2021/12/14,6275.01,6331.45,6334.77,6246.98,239.02M,-1.25%
2021/12/15,6296.4,6266.92,6330.9,6220.62,220.34M,0.34%
2021/12/16,6527.92,6301.06,6550.42,6301.06,501.42M,3.68%
2021/12/17,6480.32,6555.64,6570.59,6480.32,406.30M,-0.73%
2021/12/20,6357.39,6462.29,6497.61,6338.06,373.40M,-1.90%
2021/12/21,6328.68,6359.31,6405.69,6314.18,307.35M,-0.45%
2021/12/22,6387.29,6363.01,6404.71,6328.74,209.37M,0.93%
2021/12/23,6523.85,6437.58,6567.14,6419.11,288.21M,2.14%
2021/12/24,6525.62,6561.51,6587.87,6521.39,97.63M,0.03%
2021/12/28,6512.86,6561.03,6585.47,6486.17,265.32M,-0.20%
2021/12/29,6475.72,6543.57,6543.57,6450.9,124.90M,-0.57%
2021/12/30,6410.4,6489.34,6489.34,6376.16,202.16M,-1.01%
2021/12/31,6431.86,6421.62,6441.35,6379.83,106.85M,0.33%
